,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
259,28,4,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29997297 0.56828367 0.61066398 0.61189516 0.59833507],2.6891508544947103
260,28,0,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[1. 0. 0. 0. 0.],[0.99620654 0.56883403 0.61267606 0.61290323 0.59937565],3.3899954955325593
261,29,4,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],"[8.70291955e-02 7.86225332e-05 1.00603622e-03 1.00806452e-03
 0.00000000e+00]",0.08912191872018332
262,29,6,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.2762231  0.00149383 0.00201207 0.00201613 0.00312175],0.2848668763903739
263,29,7,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.29589926 0.00212281 0.00301811 0.00201613 0.00416233],0.3072186415283733
264,29,8,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.33568404 0.00306628 0.00301811 0.00201613 0.00416233],0.34794688699146153
265,29,2,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.33799711 0.0031449  0.00301811 0.00201613 0.00416233],0.3503385778423814
266,29,3,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.38064284 0.05071153 0.05734406 0.05645161 0.05827263],0.6034226886508738
267,29,5,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.38073445 0.05079016 0.05734406 0.05645161 0.05827263],0.6035929130874638
268,29,0,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[1. 0. 0. 0. 0.],[0.60920437 0.00062898 0.00301811 0.00201613 0.00104058],0.6159081688509676
269,29,1,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.38888616 0.06289803 0.06136821 0.06048387 0.06243496],0.6360712336857649
270,30,6,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.08475887 0.00062898 0.         0.         0.        ],0.08538784888135834
271,30,7,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.10443503 0.00125796 0.00100604 0.         0.00104058],0.10773961401935782
272,30,4,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.10443503 0.00094347 0.00301811 0.00302419 0.00312175],0.11454255532213392
273,30,8,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.14421981 0.00220143 0.00100604 0.         0.00104058],0.14846785948244604
274,30,2,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.14653288 0.00228005 0.00100604 0.         0.00104058],0.15085955033336587
275,30,3,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.18917861 0.04984669 0.05533199 0.05443548 0.05515088],0.4039436611418584
276,30,5,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.18927022 0.04992531 0.05533199 0.05443548 0.05515088],0.4041138855784483
277,30,1,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.19742193 0.06203318 0.05935614 0.05846774 0.05931322],0.4365922061767495
278,30,0,[0.1993314  0.00149383 0.00503018 0.00403226 0.00416233],[1. 0. 0. 0. 0.],[0.8006686  0.00149383 0.00503018 0.00403226 0.00416233],0.8153871963599829
279,31,2,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.01053213 0.01533139 0.02716298 0.02822581 0.02809573],0.10934804643905766
280,31,8,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.0128452  0.01541002 0.02716298 0.02822581 0.02809573],0.11173973728997752
281,31,3,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.0321136  0.03223524 0.02716298 0.02620968 0.02601457],0.14373606436943487
282,31,5,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.0322052  0.03231386 0.02716298 0.02620968 0.02601457],0.14390628880602474
283,31,7,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.05262998 0.01635349 0.02716298 0.02822581 0.02809573],0.15246798275306575
284,31,6,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.07230614 0.01698247 0.02816901 0.02822581 0.02913632],0.1748197478910652
285,31,1,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.04035692 0.04442173 0.03118712 0.03024194 0.0301769 ],0.17638460940432596
286,31,4,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.26150005 0.01855492 0.03118712 0.03125    0.03225806],0.3747501520945575
287,31,0,[0.04226639 0.01910528 0.0331992  0.03225806 0.03329865],[1. 0. 0. 0. 0.],[0.95773361 0.01910528 0.0331992  0.03225806 0.03329865],1.0755947931324064
288,32,2,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.01457233 0.01556726 0.02615694 0.02620968 0.02497399],0.1074801964797858
289,32,8,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.0168854  0.01564588 0.02615694 0.02620968 0.02497399],0.10987188733070567
290,32,3,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.02807341 0.03199937 0.02816901 0.02822581 0.02913632],0.14560391432870673
291,32,5,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.02816501 0.03207799 0.02816901 0.02822581 0.02913632],0.14577413876529657
292,32,7,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.05667017 0.01658935 0.02615694 0.02620968 0.02497399],0.1506001327937939
293,32,6,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.07634634 0.01721833 0.02716298 0.02620968 0.02601457],0.17295189793179336
294,32,1,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.03631672 0.04418586 0.03219316 0.03225806 0.03329865],0.17825245936359782
295,32,4,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.26554024 0.01879079 0.03018109 0.02923387 0.02913632],0.3728823021352856
296,32,0,[0.03822619 0.01934114 0.03219316 0.03024194 0.0301769 ],[1. 0. 0. 0. 0.],[0.96177381 0.01934114 0.03219316 0.03024194 0.0301769 ],1.0737269431731347
297,33,2,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.00914182 0.01234374 0.0221328  0.02116935 0.02081165],0.08559936162241207
298,33,8,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.01145489 0.01242236 0.0221328  0.02116935 0.02081165],0.08799105247333196
299,33,7,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.05123966 0.01336583 0.0221328  0.02116935 0.02081165],0.12871929793642017
300,33,6,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.07091583 0.01399481 0.02313883 0.02116935 0.02185224],0.15107106307441964
301,33,3,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.03350392 0.03522289 0.03219316 0.03326613 0.03329865],0.16748474918608047
302,33,5,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.03359552 0.03530152 0.03219316 0.03326613 0.03329865],0.1676549736226703
303,33,1,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.04174724 0.04740939 0.0362173  0.03729839 0.03746098],0.20013329422097148
304,33,4,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.26010973 0.01556726 0.02615694 0.02419355 0.02497399],0.35100146727791187
305,33,0,[0.04365671 0.01611762 0.02816901 0.02520161 0.02601457],[1. 0. 0. 0. 0.],[0.95634329 0.01611762 0.02816901 0.02520161 0.02601457],1.0518461083157609
306,34,6,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0. 0. 0. 0. 0.],0.0
307,34,7,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.01967617 0.00062898 0.00100604 0.         0.00104058],0.022351765137999472
308,34,8,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05946094 0.00157245 0.00100604 0.         0.00104058],0.06308001060108769
309,34,2,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.06177401 0.00165107 0.00100604 0.         0.00104058],0.06547170145200758
310,34,4,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.1891939  0.00157245 0.00301811 0.00302419 0.00312175],0.19993040420349226
311,34,3,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.10441975 0.04921771 0.05533199 0.05443548 0.05515088],0.31855581226050006
312,34,5,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.10451135 0.04929633 0.05533199 0.05443548 0.05515088],0.31872603669708993
313,34,1,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.11266306 0.0614042  0.05935614 0.05846774 0.05931322],0.3512043572953912
314,34,0,[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[1. 0. 0. 0. 0.],[0.88542747 0.00212281 0.00503018 0.00403226 0.00416233],0.9007750452413411
