,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
568,28,4,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.02864188 0.00809812 0.0110664  0.00907258 0.01040583],[0.02484842 0.56073591 0.60160966 0.60383065 0.58896982],2.3799944513148414
569,28,5,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.03358625 0.00581807 0.00804829 0.00604839 0.00728408],[0.02979278 0.56301596 0.60462777 0.60685484 0.59209157],2.3963829196560065
570,28,7,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.04679713 0.56498152 0.60663984 0.60887097 0.59417274],2.421462197457277
571,28,11,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04900506 0.56506015 0.60663984 0.60887097 0.59417274],2.4237487488392104
572,28,9,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05131813 0.56513877 0.60663984 0.60887097 0.59417274],2.4261404396901307
573,28,6,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.05629122 0.56576775 0.60764588 0.60887097 0.59521332],2.4337891357825643
574,28,3,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.0809717  0.00220143 0.00402414 0.00201613 0.00312175],[0.07717823 0.5666326  0.60865191 0.6108871  0.5962539 ],2.4596037385326985
575,28,0,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.10069831 0.00157245 0.00301811 0.00201613 0.00208117],[0.09690485 0.56726158 0.60965795 0.6108871  0.59729448],2.4820059553782077
576,28,19,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.16942918 0.56773331 0.60965795 0.6108871  0.59729448],2.555002020122126
577,28,18,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],[0.27821567 0.5680478  0.60965795 0.6108871  0.59729448],2.6641030045719134
578,28,16,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29997297 0.56828367 0.61066398 0.61189516 0.59833507],2.6891508544947103
579,28,10,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[1. 0. 0. 0. 0.],[0.99620654 0.56883403 0.61267606 0.61290323 0.59937565],3.3899954955325593
580,29,16,[0.39079563 0.00062898 0.00301811 0.00201613 0.00104058],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],"[8.70291955e-02 7.86225332e-05 1.00603622e-03 1.00806452e-03
 0.00000000e+00]",0.08912191872018332
